Territory,WHO region,Transmission zone,Year,Week,Start date,End date,Collected,Processed,A (H1),A (H1N1)pdm09,A (H3),A (H5),A (not subtyped),A (total),B (Yamagata),B (Victoria),B (not subtyped),B (total),Total positive,Total negative,ILI activity
Kazakhstan,European Region of WHO,Central Asia,2020,21,5/18/20,5/24/20, ,0,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2020,22,5/25/20,5/31/20, ,0,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2020,23,6/1/20,6/7/20, ,0,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2020,24,6/8/20,6/14/20, ,0,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2020,25,6/15/20,6/21/20, ,0,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2020,26,6/22/20,6/28/20, ,0,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2020,27,6/29/20,7/5/20, ,0,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2020,28,7/6/20,7/12/20, ,0,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2020,29,7/13/20,7/19/20, ,0,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2020,30,7/20/20,7/26/20, ,0,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2020,31,7/27/20,8/2/20, ,0,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2020,32,8/3/20,8/9/20, ,0,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2020,33,8/10/20,8/16/20, ,0,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2020,34,8/17/20,8/23/20, ,0,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2020,35,8/24/20,8/30/20, ,0,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2020,36,8/31/20,9/6/20, ,0,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2020,37,9/7/20,9/13/20, ,0,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2020,38,9/14/20,9/20/20, ,0,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2020,39,9/21/20,9/27/20, ,0,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2020,40,9/28/20,10/4/20, ,0,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2020,41,10/5/20,10/11/20, ,0,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2020,42,10/12/20,10/18/20, ,0,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2020,43,10/19/20,10/25/20, ,62,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2020,44,10/26/20,11/1/20, ,196,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2020,45,11/2/20,11/8/20, ,199,0,0,0, ,0,0,0,0,1,1,1, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2020,46,11/9/20,11/15/20, ,195,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2020,47,11/16/20,11/22/20, ,270,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2020,48,11/23/20,11/29/20, ,267,0,0,0, ,0,0,0,0,3,3,3, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2020,49,11/30/20,12/6/20, ,212,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2020,50,12/7/20,12/13/20, ,283,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2020,51,12/14/20,12/20/20, ,30,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2020,52,12/21/20,12/27/20, ,202,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2020,53,12/28/20,1/3/21, ,279,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2021,1,1/4/21,1/10/21, ,202,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2021,2,1/11/21,1/17/21, ,239,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2021,3,1/18/21,1/24/21, ,119,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2021,4,1/25/21,1/31/21, ,233,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2021,5,2/1/21,2/7/21, ,226,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2021,6,2/8/21,2/14/21, ,196,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2021,7,2/15/21,2/21/21, ,154,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2021,8,2/22/21,2/28/21, ,213,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2021,9,3/1/21,3/7/21, ,155,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2021,10,3/8/21,3/14/21, ,56,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2021,11,3/15/21,3/21/21, ,126,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2021,12,3/22/21,3/28/21, ,139,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2021,13,3/29/21,4/4/21, ,131,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2021,14,4/5/21,4/11/21, ,100,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2021,15,4/12/21,4/18/21, ,161,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2021,16,4/19/21,4/25/21, ,96,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2021,17,4/26/21,5/2/21, ,27,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2021,18,5/3/21,5/9/21, ,50,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2021,19,5/10/21,5/16/21, ,9,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2021,20,5/17/21,5/23/21, ,0,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2021,21,5/24/21,5/30/21, ,7,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2021,22,5/31/21,6/6/21, ,3,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2021,23,6/7/21,6/13/21, ,0,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2021,24,6/14/21,6/20/21, ,32,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2021,25,6/21/21,6/27/21, ,24,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2021,26,6/28/21,7/4/21, ,14,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2021,27,7/5/21,7/11/21, ,5,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2021,28,7/12/21,7/18/21, ,12,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2021,29,7/19/21,7/25/21, ,19,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2021,30,7/26/21,8/1/21, ,16,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2021,31,8/2/21,8/8/21, ,10,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2021,32,8/9/21,8/15/21, ,3,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2021,33,8/16/21,8/22/21, ,36,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2021,34,8/23/21,8/29/21, ,28,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2021,35,8/30/21,9/5/21, ,23,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2021,36,9/6/21,9/12/21, ,0,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2021,37,9/13/21,9/19/21, ,0,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2021,38,9/20/21,9/26/21, ,0,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2021,39,9/27/21,10/3/21, ,0,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2021,40,10/4/21,10/10/21, ,11,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2021,41,10/11/21,10/17/21, ,80,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2021,42,10/18/21,10/24/21, ,66,0,0,1, ,0,1,0,0,0,0,1, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2021,43,10/25/21,10/31/21, ,117,0,0,4, ,0,4,0,0,0,0,4, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2021,44,11/1/21,11/7/21, ,201,0,0,2, ,0,2,0,0,0,0,2, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2021,45,11/8/21,11/14/21, ,131,0,0,11, ,0,11,0,0,0,0,11, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2021,46,11/15/21,11/21/21, ,186,0,0,11, ,0,11,0,0,0,0,11, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2021,47,11/22/21,11/28/21, ,146,0,0,13, ,0,13,0,0,0,0,13, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2021,48,11/29/21,12/5/21, ,205,0,0,11, ,0,11,0,0,0,0,11, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2021,49,12/6/21,12/12/21, ,448,0,0,28, ,0,28,0,0,0,0,28, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2021,50,12/13/21,12/19/21, ,640,0,0,16, ,0,16,0,0,0,0,16, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2021,51,12/20/21,12/26/21, ,326,0,0,1, ,0,1,0,0,0,0,1, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2021,52,12/27/21,1/2/22, ,173,0,0,7, ,0,7,0,0,0,0,7, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2022,1,1/3/22,1/9/22, ,44,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2022,2,1/10/22,1/16/22, ,110,0,0,1, ,0,1,0,0,0,0,1, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2022,3,1/17/22,1/23/22, ,247,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kazakhstan,European Region of WHO,Central Asia,2022,4,1/24/22,1/30/22, , , , , , , , , , , , , , ,No Report
Kazakhstan,European Region of WHO,Central Asia,2022,5,1/31/22,2/6/22, , , , , , , , , , , , , , ,No Report
Kenya,African Region of WHO,Eastern Africa,2020,1,12/30/19,1/5/20,0,0, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Kenya,African Region of WHO,Eastern Africa,2020,2,1/6/20,1/12/20,27,27, ,1,1,0,0,2,0,0,0,0,2, ,No Report
Kenya,African Region of WHO,Eastern Africa,2020,3,1/13/20,1/19/20,36,36, ,2,0,0,0,2,0,0,1,1,3, ,No Report
Kenya,African Region of WHO,Eastern Africa,2020,4,1/20/20,1/26/20,50,50, ,6,0,0,0,6,0,0,0,0,6, ,No Report
Kenya,African Region of WHO,Eastern Africa,2020,5,1/27/20,2/2/20,45,45, ,9,0,0,0,9,0,0,0,0,9, ,No Report
Kenya,African Region of WHO,Eastern Africa,2020,6,2/3/20,2/9/20,44,44, ,14,0,0,0,14,0,0,0,0,14, ,No Report
Kenya,African Region of WHO,Eastern Africa,2020,7,2/10/20,2/16/20,27,27, ,8,0,0,0,8,0,0,0,0,8, ,No Report
Kenya,African Region of WHO,Eastern Africa,2020,8,2/17/20,2/23/20,47,47, ,10,0,0,0,10,0,0,1,1,11, ,No Report
Kenya,African Region of WHO,Eastern Africa,2020,9,2/24/20,3/1/20, , , , , , , , , , , , , , ,No Report
Kenya,African Region of WHO,Eastern Africa,2020,10,3/2/20,3/8/20, , , , , , , , , , , , , , ,No Report
Kenya,African Region of WHO,Eastern Africa,2020,11,3/9/20,3/15/20, , , , , , , , , , , , , , ,No Report
Kenya,African Region of WHO,Eastern Africa,2020,12,3/16/20,3/22/20, , , , , , , , , , , , , , ,No Report
Kenya,African Region of WHO,Eastern Africa,2020,13,3/23/20,3/29/20, , , , , , , , , , , , , , ,No Report
Kenya,African Region of WHO,Eastern Africa,2020,14,3/30/20,4/5/20, , , , , , , , , , , , , , ,No Report
Kenya,African Region of WHO,Eastern Africa,2020,15,4/6/20,4/12/20, , , , , , , , , , , , , , ,No Report
Kenya,African Region of WHO,Eastern Africa,2020,16,4/13/20,4/19/20, , , , , , , , , , , , , , ,No Report
Kenya,African Region of WHO,Eastern Africa,2020,17,4/20/20,4/26/20, , , , , , , , , , , , , , ,No Report
Kenya,African Region of WHO,Eastern Africa,2020,18,4/27/20,5/3/20, , , , , , , , , , , , , , ,No Report
Kenya,African Region of WHO,Eastern Africa,2020,19,5/4/20,5/10/20, , , , , , , , , , , , , , ,No Report
Kenya,African Region of WHO,Eastern Africa,2020,20,5/11/20,5/17/20, , , , , , , , , , , , , , ,No Report
Kenya,African Region of WHO,Eastern Africa,2020,21,5/18/20,5/24/20, , , , , , , , , , , , , , ,No Report
Kenya,African Region of WHO,Eastern Africa,2020,22,5/25/20,5/31/20, , , , , , , , , , , , , , ,No Report
Kenya,African Region of WHO,Eastern Africa,2020,23,6/1/20,6/7/20, , , , , , , , , , , , , , ,No Report
Kenya,African Region of WHO,Eastern Africa,2020,24,6/8/20,6/14/20, , , , , , , , , , , , , , ,No Report
Kenya,African Region of WHO,Eastern Africa,2020,25,6/15/20,6/21/20, , , , , , , , , , , , , , ,No Report
Kenya,African Region of WHO,Eastern Africa,2020,26,6/22/20,6/28/20, , , , , , , , , , , , , , ,No Report
Kenya,African Region of WHO,Eastern Africa,2020,27,6/29/20,7/5/20, , , , , , , , , , , , , , ,No Report
Kenya,African Region of WHO,Eastern Africa,2020,28,7/6/20,7/12/20, , , , , , , , , , , , , , ,No Report
Kenya,African Region of WHO,Eastern Africa,2020,29,7/13/20,7/19/20,27,25, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Kenya,African Region of WHO,Eastern Africa,2020,30,7/20/20,7/26/20,18,18, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Kenya,African Region of WHO,Eastern Africa,2020,31,7/27/20,8/2/20,20,19, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Kenya,African Region of WHO,Eastern Africa,2020,32,8/3/20,8/9/20,21,20, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Kenya,African Region of WHO,Eastern Africa,2020,33,8/10/20,8/16/20,27,26, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Kenya,African Region of WHO,Eastern Africa,2020,34,8/17/20,8/23/20,34,27, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Kenya,African Region of WHO,Eastern Africa,2020,35,8/24/20,8/30/20,35,35, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Kenya,African Region of WHO,Eastern Africa,2020,36,8/31/20,9/6/20,41,41, ,0,0,0,0,0,0,0,2,2,2, ,No Report
Kenya,African Region of WHO,Eastern Africa,2020,37,9/7/20,9/13/20,32,32, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Kenya,African Region of WHO,Eastern Africa,2020,38,9/14/20,9/20/20,56,56, ,0,0,0,0,0,0,0,1,1,1, ,No Report
Kenya,African Region of WHO,Eastern Africa,2020,39,9/21/20,9/27/20,54,54, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Kenya,African Region of WHO,Eastern Africa,2020,40,9/28/20,10/4/20,28,28, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Kenya,African Region of WHO,Eastern Africa,2020,41,10/5/20,10/11/20,59,59, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Kenya,African Region of WHO,Eastern Africa,2020,42,10/12/20,10/18/20,50,50, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Kenya,African Region of WHO,Eastern Africa,2020,43,10/19/20,10/25/20,47,47, ,0,0,0,0,0,0,0,1,1,1, ,No Report
Kenya,African Region of WHO,Eastern Africa,2020,44,10/26/20,11/1/20,46,46, ,0,0,0,0,0,0,0,1,1,1, ,No Report
Kenya,African Region of WHO,Eastern Africa,2020,45,11/2/20,11/8/20,33,33, ,0,0,0,0,0,0,0,3,3,3, ,No Report
Kenya,African Region of WHO,Eastern Africa,2020,46,11/9/20,11/15/20,36,36, ,0,0,0,0,0,0,0,1,1,1, ,No Report
Kenya,African Region of WHO,Eastern Africa,2020,47,11/16/20,11/22/20,43,43, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Kenya,African Region of WHO,Eastern Africa,2020,48,11/23/20,11/29/20,41,41, ,0,0,0,0,0,0,0,4,4,4, ,No Report
Kenya,African Region of WHO,Eastern Africa,2020,49,11/30/20,12/6/20,29,29, ,0,0,0,0,0,0,0,1,1,1, ,No Report
Kenya,African Region of WHO,Eastern Africa,2020,50,12/7/20,12/13/20,26,26, ,0,1,0,0,1,0,0,0,0,1, ,No Report
Kenya,African Region of WHO,Eastern Africa,2020,51,12/14/20,12/20/20,25,25, ,0,0,0,0,0,0,0,3,3,3, ,No Report
Kenya,African Region of WHO,Eastern Africa,2020,52,12/21/20,12/27/20,17,17, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Kenya,African Region of WHO,Eastern Africa,2020,53,12/28/20,1/3/21, , , , , , , , , , , , , , ,No Report
Kenya,African Region of WHO,Eastern Africa,2021,1,1/4/21,1/10/21,16,16, ,0,1,0,0,1,0,0,0,0,1, ,No Report
Kenya,African Region of WHO,Eastern Africa,2021,2,1/11/21,1/17/21,38,38, ,0,0,0,0,0,0,0,1,1,1, ,No Report
Kenya,African Region of WHO,Eastern Africa,2021,3,1/18/21,1/24/21,51,51, ,0,2,0,0,2,0,0,1,1,3, ,No Report
Kenya,African Region of WHO,Eastern Africa,2021,4,1/25/21,1/31/21,38,38, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Kenya,African Region of WHO,Eastern Africa,2021,5,2/1/21,2/7/21,45,45, ,0,5,0,0,5,0,0,1,1,6, ,No Report
Kenya,African Region of WHO,Eastern Africa,2021,6,2/8/21,2/14/21,60,60, ,0,4,0,0,4,0,0,0,0,4, ,No Report
Kenya,African Region of WHO,Eastern Africa,2021,7,2/15/21,2/21/21,50,50, ,0,9,0,0,9,0,0,0,0,9, ,No Report
Kenya,African Region of WHO,Eastern Africa,2021,8,2/22/21,2/28/21,55,55, ,0,12,0,0,12,0,0,0,0,12, ,No Report
Kenya,African Region of WHO,Eastern Africa,2021,9,3/1/21,3/7/21,75,75, ,0,4,0,0,4,0,0,4,4,8, ,No Report
Kenya,African Region of WHO,Eastern Africa,2021,10,3/8/21,3/14/21,71,71, ,0,5,0,0,5,0,0,5,5,10, ,No Report
Kenya,African Region of WHO,Eastern Africa,2021,11,3/15/21,3/21/21,101,101, ,0,4,0,2,6,0,0,8,8,14, ,No Report
Kenya,African Region of WHO,Eastern Africa,2021,12,3/22/21,3/28/21,74,74, ,0,3,0,0,3,0,0,2,2,5, ,No Report
Kenya,African Region of WHO,Eastern Africa,2021,13,3/29/21,4/4/21,81,81, ,0,0,0,0,0,0,0,3,3,3, ,No Report
Kenya,African Region of WHO,Eastern Africa,2021,14,4/5/21,4/11/21,41,41, ,0,3,0,0,3,0,0,1,1,4, ,No Report
Kenya,African Region of WHO,Eastern Africa,2021,15,4/12/21,4/18/21,61,61, ,0,1,0,0,1,0,0,1,1,2, ,No Report
Kenya,African Region of WHO,Eastern Africa,2021,16,4/19/21,4/25/21,63,63, ,0,0,0,0,0,0,0,1,1,1, ,No Report
Kenya,African Region of WHO,Eastern Africa,2021,17,4/26/21,5/2/21,56,56, ,0,0,0,0,0,0,0,1,1,1, ,No Report
Kenya,African Region of WHO,Eastern Africa,2021,18,5/3/21,5/9/21,34,34, ,0,1,0,0,1,0,0,0,0,1, ,No Report
Kenya,African Region of WHO,Eastern Africa,2021,19,5/10/21,5/16/21,47,47, ,0,0,0,0,0,0,0,0,0,0,47,No Report
Kenya,African Region of WHO,Eastern Africa,2021,20,5/17/21,5/23/21,40,40, ,0,0,0,0,0,0,0,0,0,0,40,No Report
Kenya,African Region of WHO,Eastern Africa,2021,21,5/24/21,5/30/21,63,63, ,0,0,0,0,0,0,0,6,6,6,57,No Report
Kenya,African Region of WHO,Eastern Africa,2021,22,5/31/21,6/6/21,104,104, ,0,0,0,0,0,0,0,5,5,5,99,No Report
Kenya,African Region of WHO,Eastern Africa,2021,23,6/7/21,6/13/21,53,53, ,0,0,0,0,0,0,0,5,5,5,48,No Report
Kenya,African Region of WHO,Eastern Africa,2021,24,6/14/21,6/20/21,54,54, ,0,0,0,0,0,0,0,9,9,9,45,No Report
Kenya,African Region of WHO,Eastern Africa,2021,25,6/21/21,6/27/21,61,61, ,0,0,0,0,0,0,0,9,9,9,52,No Report
Kenya,African Region of WHO,Eastern Africa,2021,26,6/28/21,7/4/21,71,71, ,0,1,0,0,1,0,0,17,17,18,53,No Report
Kenya,African Region of WHO,Eastern Africa,2021,27,7/5/21,7/11/21,59,59, ,0,0,0,0,0,0,0,6,6,6,53,No Report
Kenya,African Region of WHO,Eastern Africa,2021,28,7/12/21,7/18/21,68,68, ,0,0,0,0,0,0,0,13,13,13,55,No Report
Kenya,African Region of WHO,Eastern Africa,2021,29,7/19/21,7/25/21,60,60, ,0,2,0,0,2,0,0,6,6,8,52,No Report
Kenya,African Region of WHO,Eastern Africa,2021,30,7/26/21,8/1/21,54,54, ,0,1,0,0,1,0,0,6,6,7,47,No Report
Kenya,African Region of WHO,Eastern Africa,2021,31,8/2/21,8/8/21,68,68, ,0,0,0,0,0,0,0,19,19,19,49,No Report
Kenya,African Region of WHO,Eastern Africa,2021,32,8/9/21,8/15/21,65,65, ,0,3,0,0,3,0,0,12,12,15,50,No Report
Kenya,African Region of WHO,Eastern Africa,2021,33,8/16/21,8/22/21,63,63, ,0,4,0,0,4,0,0,6,6,10,53,No Report
Kenya,African Region of WHO,Eastern Africa,2021,34,8/23/21,8/29/21,70,70, ,0,13,0,0,13,0,0,15,15,28,42,No Report
Kenya,African Region of WHO,Eastern Africa,2021,35,8/30/21,9/5/21,78,78, ,0,17,0,0,17,0,0,9,9,26,52,No Report
Kenya,African Region of WHO,Eastern Africa,2021,36,9/6/21,9/12/21,58,58, ,0,9,0,0,9,0,0,8,8,17,41,No Report
Kenya,African Region of WHO,Eastern Africa,2021,37,9/13/21,9/19/21,70,70, ,0,14,0,0,14,0,0,1,1,15,55,No Report
Kenya,African Region of WHO,Eastern Africa,2021,38,9/20/21,9/26/21,85,85, ,0,16,0,0,16,0,0,10,10,26,59,No Report
Kenya,African Region of WHO,Eastern Africa,2021,39,9/27/21,10/3/21,74,74, ,0,18,0,0,18,0,11,0,11,29,46,No Report
Kenya,African Region of WHO,Eastern Africa,2021,40,10/4/21,10/10/21,86,86, ,0,7,0,0,7,0,1,0,1,8,78,No Report
Kenya,African Region of WHO,Eastern Africa,2021,41,10/11/21,10/17/21,61,61, ,0,3,0,0,3,0,4,0,4,7,54,No Report
Kenya,African Region of WHO,Eastern Africa,2021,42,10/18/21,10/24/21,63,63, ,0,4,0,0,4,0,1,0,1,5,58,No Report
Kenya,African Region of WHO,Eastern Africa,2021,43,10/25/21,10/31/21,54,54, ,0,2,0,0,2,0,1,0,1,3,51,No Report
Kenya,African Region of WHO,Eastern Africa,2021,44,11/1/21,11/7/21,66,66, ,0,4,0,0,4,0,0,0,0,4,62,No Report
Kenya,African Region of WHO,Eastern Africa,2021,45,11/8/21,11/14/21,63,63, ,0,1,0,0,1,0,0,0,0,1,62,No Report
Kenya,African Region of WHO,Eastern Africa,2021,46,11/15/21,11/21/21,54,54, ,0,1,0,0,1,0,3,0,3,4,50,No Report
Kenya,African Region of WHO,Eastern Africa,2021,47,11/22/21,11/28/21,70,70, ,0,9,0,0,9,0,0,0,0,9,61,No Report
Kenya,African Region of WHO,Eastern Africa,2021,48,11/29/21,12/5/21,69,69, ,0,2,0,0,2,0,0,0,0,2,67,No Report
Kenya,African Region of WHO,Eastern Africa,2021,49,12/6/21,12/12/21,59,59, ,2,5,0,0,7,0,4,0,4,11,48,No Report
Kenya,African Region of WHO,Eastern Africa,2021,50,12/13/21,12/19/21,54,54, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Kenya,African Region of WHO,Eastern Africa,2021,51,12/20/21,12/26/21, , , , , , , , , , , , , , ,No Report
Kenya,African Region of WHO,Eastern Africa,2021,52,12/27/21,1/2/22, , , , , , , , , , , , , , ,No Report
Kenya,African Region of WHO,Eastern Africa,2022,1,1/3/22,1/9/22, , , , , , , , , , , , , , ,No Report
Kenya,African Region of WHO,Eastern Africa,2022,2,1/10/22,1/16/22, , , , , , , , , , , , , , ,No Report
Kenya,African Region of WHO,Eastern Africa,2022,3,1/17/22,1/23/22, , , , , , , , , , , , , , ,No Report
Kenya,African Region of WHO,Eastern Africa,2022,4,1/24/22,1/30/22, , , , , , , , , , , , , , ,No Report
Kenya,African Region of WHO,Eastern Africa,2022,5,1/31/22,2/6/22, , , , , , , , , , , , , , ,No Report
Kosovo (in accordance with Security Council resolution 1244 (1999)),European Region of WHO,Eastern Europe,2020,1,12/30/19,1/5/20, ,12,0,0,0, ,1,1,0,0,0,0,1, ,No Report
