Territory,WHO region,Transmission zone,Year,Week,Start date,End date,Collected,Processed,A (H1),A (H1N1)pdm09,A (H3),A (H5),A (not subtyped),A (total),B (Yamagata),B (Victoria),B (not subtyped),B (total),Total positive,Total negative,ILI activity
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2022,4,2022-01-24,2022-01-30, ,0,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2022,5,2022-01-31,2022-02-06, , , , , , , , , , , , , , ,No Report
Guinea,African Region of WHO,Western Africa,2020,1,2019-12-30,2020-01-05,9,9,0,0,0,0,0,0,0,0,0,0,0, ,No Report
Guinea,African Region of WHO,Western Africa,2020,2,2020-01-06,2020-01-12,13,13,0,0,0,0,0,0,0,0,0,0,0, ,No Report
Guinea,African Region of WHO,Western Africa,2020,3,2020-01-13,2020-01-19,13,13,0,0,0,0,0,0,0,0,0,0,0, ,No Report
Guinea,African Region of WHO,Western Africa,2020,4,2020-01-20,2020-01-26,1,0,0,0,0,0,0,0,0,0,0,0,0, ,No Report
Guinea,African Region of WHO,Western Africa,2020,5,2020-01-27,2020-02-02,9,0,0,0,0,0,0,0,0,0,0,0,0, ,No Report
Guinea,African Region of WHO,Western Africa,2020,6,2020-02-03,2020-02-09,16,0,0,0,0,0,0,0,0,0,0,0,0, ,No Report
Guinea,African Region of WHO,Western Africa,2020,7,2020-02-10,2020-02-16,13,0,0,0,0,0,0,0,0,0,0,0,0, ,No Report
Guinea,African Region of WHO,Western Africa,2020,8,2020-02-17,2020-02-23,16,0,0,0,0,0,0,0,0,0,0,0,0, ,No Report
Guinea,African Region of WHO,Western Africa,2020,9,2020-02-24,2020-03-01,10,0,0,0,0,0,0,0,0,0,0,0,0, ,No Report
Guinea,African Region of WHO,Western Africa,2020,10,2020-03-02,2020-03-08,15,15,0,0,0,0,0,0,0,0,0,0,0, ,No Report
Guinea,African Region of WHO,Western Africa,2020,11,2020-03-09,2020-03-15,14,14,0,0,0,0,0,0,0,0,0,0,0, ,No Report
Guinea,African Region of WHO,Western Africa,2020,12,2020-03-16,2020-03-22,11,11,0,0,0,0,0,0,0,0,0,0,0, ,No Report
Guinea,African Region of WHO,Western Africa,2020,13,2020-03-23,2020-03-29,0,0,0,0,0,0,0,0,0,0,0,0,0, ,No Report
Guinea,African Region of WHO,Western Africa,2020,14,2020-03-30,2020-04-05,0,0,0,0,0,0,0,0,0,0,0,0,0, ,No Report
Guinea,African Region of WHO,Western Africa,2020,15,2020-04-06,2020-04-12,0,0,0,0,0,0,0,0,0,0,0,0,0, ,No Report
Guinea,African Region of WHO,Western Africa,2020,16,2020-04-13,2020-04-19,3,3,0,0,0,0,0,0,0,0,0,0,0, ,No Report
Guinea,African Region of WHO,Western Africa,2020,17,2020-04-20,2020-04-26,3,3,0,0,0,0,0,0,0,0,0,0,0, ,No Report
Guinea,African Region of WHO,Western Africa,2020,18,2020-04-27,2020-05-03,3,3,0,0,0,0,0,0,0,0,0,0,0, ,No Report
Guinea,African Region of WHO,Western Africa,2020,19,2020-05-04,2020-05-10,0,0,0,0,0,0,0,0,0,0,0,0,0, ,No Report
Guinea,African Region of WHO,Western Africa,2020,20,2020-05-11,2020-05-17,1,1,0,0,0,0,0,0,0,0,0,0,0, ,No Report
Guinea,African Region of WHO,Western Africa,2020,21,2020-05-18,2020-05-24,0,0,0,0,0,0,0,0,0,0,0,0,0, ,No Report
Guinea,African Region of WHO,Western Africa,2020,22,2020-05-25,2020-05-31,5,5,0,0,0,0,0,0,0,0,0,0,0, ,No Report
Guinea,African Region of WHO,Western Africa,2020,23,2020-06-01,2020-06-07,5,5,0,0,0,0,0,0,0,0,0,0,0, ,No Report
Guinea,African Region of WHO,Western Africa,2020,24,2020-06-08,2020-06-14,3,3,0,0,0,0,0,0,0,0,0,0,0, ,No Report
Guinea,African Region of WHO,Western Africa,2020,25,2020-06-15,2020-06-21,0,0,0,0,0,0,0,0,0,0,0,0,0, ,No Report
Guinea,African Region of WHO,Western Africa,2020,26,2020-06-22,2020-06-28,0,0,0,0,0,0,0,0,0,0,0,0,0, ,No Report
Guinea,African Region of WHO,Western Africa,2020,27,2020-06-29,2020-07-05,0,0,0,0,0,0,0,0,0,0,0,0,0, ,No Report
Guinea,African Region of WHO,Western Africa,2020,28,2020-07-06,2020-07-12,0,0,0,0,0,0,0,0,0,0,0,0,0, ,No Report
Guinea,African Region of WHO,Western Africa,2020,29,2020-07-13,2020-07-19,0,0,0,0,0,0,0,0,0,0,0,0,0, ,No Report
Guinea,African Region of WHO,Western Africa,2020,30,2020-07-20,2020-07-26,0,0,0,0,0,0,0,0,0,0,0,0,0, ,No Report
Guinea,African Region of WHO,Western Africa,2020,31,2020-07-27,2020-08-02,1,1,0,0,0,0,0,0,0,0,0,0,0, ,No Report
Guinea,African Region of WHO,Western Africa,2020,32,2020-08-03,2020-08-09,2,2,0,0,2,0,0,2,0,0,0,0,2, ,No Report
Guinea,African Region of WHO,Western Africa,2020,33,2020-08-10,2020-08-16,1,1,0,0,0,0,0,0,0,0,0,0,0, ,No Report
Guinea,African Region of WHO,Western Africa,2020,34,2020-08-17,2020-08-23,3,3,0,0,1,0,0,1,0,0,0,0,1, ,No Report
Guinea,African Region of WHO,Western Africa,2020,35,2020-08-24,2020-08-30,5,5, , ,1,0,0,1,0,0,0,0,1, ,No Report
Guinea,African Region of WHO,Western Africa,2020,36,2020-08-31,2020-09-06,5,5,0,0,2,0,0,2,0,0,0,0,2, ,No Report
Guinea,African Region of WHO,Western Africa,2020,37,2020-09-07,2020-09-13,0,0,0,0,0,0,0,0,0,0,0,0,0, ,No Report
Guinea,African Region of WHO,Western Africa,2020,38,2020-09-14,2020-09-20,5,5,0,0,3,0,0,3,0,0,0,0,3, ,No Report
Guinea,African Region of WHO,Western Africa,2020,39,2020-09-21,2020-09-27,5,5,0,0,0,0,0,0,0,0,0,0,0, ,No Report
Guinea,African Region of WHO,Western Africa,2020,40,2020-09-28,2020-10-04,5,5,0,0,0,0,0,0,0,0,0,0,0, ,No Report
Guinea,African Region of WHO,Western Africa,2020,41,2020-10-05,2020-10-11,3,3,0,0,0,0,0,0,0,0,0,0,0, ,No Report
Guinea,African Region of WHO,Western Africa,2020,42,2020-10-12,2020-10-18,5,5,0,0,0,0,0,0,0,0,0,0,0, ,No Report
Guinea,African Region of WHO,Western Africa,2020,43,2020-10-19,2020-10-25,5,5,0,0,0,0,0,0,0,0,0,0,0, ,No Report
Guinea,African Region of WHO,Western Africa,2020,44,2020-10-26,2020-11-01,5,5,0,0,0,0,0,0,0,0,0,0,0, ,No Report
Guinea,African Region of WHO,Western Africa,2020,45,2020-11-02,2020-11-08,10,10,0,0,0,0,0,0,0,0,0,0,0, ,No Report
Guinea,African Region of WHO,Western Africa,2020,46,2020-11-09,2020-11-15,13,13,0,0,0,0,0,0,0,0,0,0,0, ,No Report
Guinea,African Region of WHO,Western Africa,2020,47,2020-11-16,2020-11-22,13,13,0,0,0,0,0,0,0,0,0,0,0, ,No Report
Guinea,African Region of WHO,Western Africa,2020,48,2020-11-23,2020-11-29,21,21,0,0,0,0,0,0,0,1,0,1,1, ,No Report
Guinea,African Region of WHO,Western Africa,2020,49,2020-11-30,2020-12-06,17,17,0,0,0,0,0,0,0,3,1,4,4, ,No Report
Guinea,African Region of WHO,Western Africa,2020,50,2020-12-07,2020-12-13,12,12,0,0,0,0,0,0,0,1,0,1,1, ,No Report
Guinea,African Region of WHO,Western Africa,2020,51,2020-12-14,2020-12-20,14,14,0,0,0,0,0,0,0,2,0,2,2, ,No Report
Guinea,African Region of WHO,Western Africa,2020,52,2020-12-21,2020-12-27,16,16,0,0,0,0,0,0,0,4,5,9,9, ,No Report
Guinea,African Region of WHO,Western Africa,2020,53,2020-12-28,2021-01-03, , , , , , , , , , , , , , ,No Report
Guinea,African Region of WHO,Western Africa,2021,1,2021-01-04,2021-01-10,18,18,0,0,0,0,0,0,0,3,0,3,3, ,No Report
Guinea,African Region of WHO,Western Africa,2021,2,2021-01-11,2021-01-17,19,19,0,0,0,0,0,0,0,4,4,8,8, ,No Report
Guinea,African Region of WHO,Western Africa,2021,3,2021-01-18,2021-01-24,20,20,0,0,0,0,0,0, ,1,1,2,2, ,No Report
Guinea,African Region of WHO,Western Africa,2021,4,2021-01-25,2021-01-31,18,18,0,0,0,0,0,0,0,0,0,0,0, ,No Report
Guinea,African Region of WHO,Western Africa,2021,5,2021-02-01,2021-02-07,20,20,0,0,0,0,0,0,0,0,0,0,0, ,No Report
Guinea,African Region of WHO,Western Africa,2021,6,2021-02-08,2021-02-14,20,20,0,0,0,0,0,0,0,0,0,0,0, ,No Report
Guinea,African Region of WHO,Western Africa,2021,7,2021-02-15,2021-02-21,20,20,0,0,0,0,0,0,0,0,0,0,0, ,No Report
Guinea,African Region of WHO,Western Africa,2021,8,2021-02-22,2021-02-28,20,20,0,0,0,0,0,0,0,0,0,0,0, ,No Report
Guinea,African Region of WHO,Western Africa,2021,9,2021-03-01,2021-03-07,18,18,0,0,0,0,0,0,0,0,0,0,0, ,No Report
Guinea,African Region of WHO,Western Africa,2021,10,2021-03-08,2021-03-14,10,10,0,0,0,0,0,0,0,0,0,0,0, ,No Report
Guinea,African Region of WHO,Western Africa,2021,11,2021-03-15,2021-03-21,10,10,0,0,0,0,0,0,0,0,0,0,0, ,No Report
Guinea,African Region of WHO,Western Africa,2021,12,2021-03-22,2021-03-28,23,23,0,0,0,0,0,0,0,0,0,0,0, ,No Report
Guinea,African Region of WHO,Western Africa,2021,13,2021-03-29,2021-04-04,25,25,0,0,0,0,0,0,0,0,0,0,0, ,No Report
Guinea,African Region of WHO,Western Africa,2021,14,2021-04-05,2021-04-11,24,24,0,0,0,0,0,0,0,0,0,0,0, ,No Report
Guinea,African Region of WHO,Western Africa,2021,15,2021-04-12,2021-04-18,22,17,0,0,0,0,0,0,0,0,0,0,0, ,No Report
Guinea,African Region of WHO,Western Africa,2021,16,2021-04-19,2021-04-25,28,28,0,0,0,0,0,0,0,1,0,1,1, ,No Report
Guinea,African Region of WHO,Western Africa,2021,17,2021-04-26,2021-05-02,27,27,0,0,0,0,0,0,0,0,0,0,0, ,No Report
Guinea,African Region of WHO,Western Africa,2021,18,2021-05-03,2021-05-09,25,25,0,0,0,0,0,0,0,0,0,0,0, ,No Report
Guinea,African Region of WHO,Western Africa,2021,19,2021-05-10,2021-05-16,16,16,0,0,0,0,0,0,0,0,0,0,0, ,No Report
Guinea,African Region of WHO,Western Africa,2021,20,2021-05-17,2021-05-23,24,24,0,0,0,0,0,0,0,0,0,0,0, ,No Report
Guinea,African Region of WHO,Western Africa,2021,21,2021-05-24,2021-05-30,27,27,0,0,0,0,0,0,0,0,0,0,0, ,No Report
Guinea,African Region of WHO,Western Africa,2021,22,2021-05-31,2021-06-06,27,27,0,0,0,0,0,0,0,0,0,0,0, ,No Report
Guinea,African Region of WHO,Western Africa,2021,23,2021-06-07,2021-06-13,32,32,0,0,0,0,0,0,0,0,0,0,0, ,No Report
Guinea,African Region of WHO,Western Africa,2021,24,2021-06-14,2021-06-20,27,27,0,1,0,0,0,1,0,0,0,0,1, ,No Report
Guinea,African Region of WHO,Western Africa,2021,25,2021-06-21,2021-06-27,28,28,0,1,0,0,0,1,0,0,0,0,1, ,No Report
Guinea,African Region of WHO,Western Africa,2021,26,2021-06-28,2021-07-04,27,27,0,3,0,0,0,3,0,0,0,0,3, ,No Report
Guinea,African Region of WHO,Western Africa,2021,27,2021-07-05,2021-07-11,30,30,0,1,0,0,0,1,0,0,0,0,1, ,No Report
Guinea,African Region of WHO,Western Africa,2021,28,2021-07-12,2021-07-18,33,33,0,2,0,0,0,2,0,0,0,0,2, ,No Report
Guinea,African Region of WHO,Western Africa,2021,29,2021-07-19,2021-07-25,30,30,0,2,0,0,0,2,0,0,0,0,2, ,No Report
Guinea,African Region of WHO,Western Africa,2021,30,2021-07-26,2021-08-01,29,29,0,3,0,0,0,3,0,0,0,0,3, ,No Report
Guinea,African Region of WHO,Western Africa,2021,31,2021-08-02,2021-08-08,24,24,0,5,0,0,0,5,0,1,0,1,6, ,No Report
Guinea,African Region of WHO,Western Africa,2021,32,2021-08-09,2021-08-15,25,25,0,6,0,0,0,6,0,0, ,0,6, ,No Report
Guinea,African Region of WHO,Western Africa,2021,33,2021-08-16,2021-08-22,0,0,0,0,0,0,0,0,0,0,0,0,0, ,No Report
Guinea,African Region of WHO,Western Africa,2021,34,2021-08-23,2021-08-29,28,28,0,6,0,0,0,6,0,0,0,0,6, ,No Report
Guinea,African Region of WHO,Western Africa,2021,35,2021-08-30,2021-09-05,30,30,0,4,0,0,0,4,0,0,0,0,4, ,No Report
Guinea,African Region of WHO,Western Africa,2021,36,2021-09-06,2021-09-12,32,32,0,10,0,0,0,10,0,0,0,0,10, ,No Report
Guinea,African Region of WHO,Western Africa,2021,37,2021-09-13,2021-09-19,32,32,0,1,0,0,0,1,0,0,1,1,2, ,No Report
Guinea,African Region of WHO,Western Africa,2021,38,2021-09-20,2021-09-26,30,30,0,1,0,0,0,1,0,5,0,5,6, ,No Report
Guinea,African Region of WHO,Western Africa,2021,39,2021-09-27,2021-10-03,35,35,0,2,0,0,0,2,0,2,0,2,4, ,No Report
Guinea,African Region of WHO,Western Africa,2021,40,2021-10-04,2021-10-10,27,27,0,0,0,0,0,0,0,3,0,3,3, ,No Report
Guinea,African Region of WHO,Western Africa,2021,41,2021-10-11,2021-10-17,33,33,0,0,0,0,0,0,0,2,0,2,2, ,No Report
Guinea,African Region of WHO,Western Africa,2021,42,2021-10-18,2021-10-24,26,26,0,0,0,0,0,0,0,0,0,0,0, ,No Report
Guinea,African Region of WHO,Western Africa,2021,43,2021-10-25,2021-10-31,24,24,0,0,0,0,0,0,0,2,0,2,2, ,No Report
Guinea,African Region of WHO,Western Africa,2021,44,2021-11-01,2021-11-07,31,31,0,0,0,0,0,0,0,2,0,2,2, ,No Report
Guinea,African Region of WHO,Western Africa,2021,45,2021-11-08,2021-11-14,16,16,0,0,0,0,0,0,0,0,0,0,0, ,No Report
Guinea,African Region of WHO,Western Africa,2021,46,2021-11-15,2021-11-21,29,29,0,0,0,0,0,0,0,1,0,1,1, ,No Report
Guinea,African Region of WHO,Western Africa,2021,47,2021-11-22,2021-11-28,43,43,0,2,8,0,0,10,0,0,0,0,10, ,No Report
Guinea,African Region of WHO,Western Africa,2021,48,2021-11-29,2021-12-05,33,33,0,0,7,0,0,7,0,2,0,2,9, ,No Report
Guinea,African Region of WHO,Western Africa,2021,49,2021-12-06,2021-12-12, , , , , , , , , , , , , , ,No Report
Guinea,African Region of WHO,Western Africa,2021,50,2021-12-13,2021-12-19, , , , , , , , , , , , , , ,No Report
Guinea,African Region of WHO,Western Africa,2021,51,2021-12-20,2021-12-26, , , , , , , , , , , , , , ,No Report
Guinea,African Region of WHO,Western Africa,2021,52,2021-12-27,2022-01-02, , , , , , , , , , , , , , ,No Report
Guinea,African Region of WHO,Western Africa,2022,1,2022-01-03,2022-01-09, , , , , , , , , , , , , , ,No Report
Guinea,African Region of WHO,Western Africa,2022,2,2022-01-10,2022-01-16, , , , , , , , , , , , , , ,No Report
Guinea,African Region of WHO,Western Africa,2022,3,2022-01-17,2022-01-23, , , , , , , , , , , , , , ,No Report
Guinea,African Region of WHO,Western Africa,2022,4,2022-01-24,2022-01-30, , , , , , , , , , , , , , ,No Report
Guinea,African Region of WHO,Western Africa,2022,5,2022-01-31,2022-02-06, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2020,1,2019-12-30,2020-01-05, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2020,2,2020-01-06,2020-01-12, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2020,3,2020-01-13,2020-01-19, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2020,4,2020-01-20,2020-01-26, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2020,5,2020-01-27,2020-02-02, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2020,6,2020-02-03,2020-02-09, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2020,7,2020-02-10,2020-02-16, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2020,8,2020-02-17,2020-02-23, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2020,9,2020-02-24,2020-03-01, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2020,10,2020-03-02,2020-03-08, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2020,11,2020-03-09,2020-03-15, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2020,12,2020-03-16,2020-03-22, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2020,13,2020-03-23,2020-03-29, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2020,14,2020-03-30,2020-04-05, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2020,15,2020-04-06,2020-04-12, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2020,16,2020-04-13,2020-04-19, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2020,17,2020-04-20,2020-04-26, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2020,18,2020-04-27,2020-05-03, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2020,19,2020-05-04,2020-05-10, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2020,20,2020-05-11,2020-05-17, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2020,21,2020-05-18,2020-05-24, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2020,22,2020-05-25,2020-05-31, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2020,23,2020-06-01,2020-06-07, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2020,24,2020-06-08,2020-06-14, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2020,25,2020-06-15,2020-06-21, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2020,26,2020-06-22,2020-06-28, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2020,27,2020-06-29,2020-07-05, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2020,28,2020-07-06,2020-07-12, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2020,29,2020-07-13,2020-07-19, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2020,30,2020-07-20,2020-07-26, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2020,31,2020-07-27,2020-08-02, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2020,32,2020-08-03,2020-08-09, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2020,33,2020-08-10,2020-08-16, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2020,34,2020-08-17,2020-08-23, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2020,35,2020-08-24,2020-08-30, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2020,36,2020-08-31,2020-09-06, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2020,37,2020-09-07,2020-09-13, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2020,38,2020-09-14,2020-09-20, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2020,39,2020-09-21,2020-09-27, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2020,40,2020-09-28,2020-10-04, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2020,41,2020-10-05,2020-10-11, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2020,42,2020-10-12,2020-10-18, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2020,43,2020-10-19,2020-10-25, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2020,44,2020-10-26,2020-11-01, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2020,45,2020-11-02,2020-11-08, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2020,46,2020-11-09,2020-11-15, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2020,47,2020-11-16,2020-11-22, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2020,48,2020-11-23,2020-11-29, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2020,49,2020-11-30,2020-12-06, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2020,50,2020-12-07,2020-12-13, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2020,51,2020-12-14,2020-12-20, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2020,52,2020-12-21,2020-12-27, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2020,53,2020-12-28,2021-01-03, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2021,1,2021-01-04,2021-01-10, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2021,2,2021-01-11,2021-01-17, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2021,3,2021-01-18,2021-01-24, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2021,4,2021-01-25,2021-01-31, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2021,5,2021-02-01,2021-02-07, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2021,6,2021-02-08,2021-02-14, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2021,7,2021-02-15,2021-02-21, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2021,8,2021-02-22,2021-02-28, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2021,9,2021-03-01,2021-03-07, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2021,10,2021-03-08,2021-03-14, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2021,11,2021-03-15,2021-03-21, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2021,12,2021-03-22,2021-03-28, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2021,13,2021-03-29,2021-04-04, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2021,14,2021-04-05,2021-04-11, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2021,15,2021-04-12,2021-04-18, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2021,16,2021-04-19,2021-04-25, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2021,17,2021-04-26,2021-05-02, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2021,18,2021-05-03,2021-05-09, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2021,19,2021-05-10,2021-05-16, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2021,20,2021-05-17,2021-05-23, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2021,21,2021-05-24,2021-05-30, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2021,22,2021-05-31,2021-06-06, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2021,23,2021-06-07,2021-06-13, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2021,24,2021-06-14,2021-06-20, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2021,25,2021-06-21,2021-06-27, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2021,26,2021-06-28,2021-07-04, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2021,27,2021-07-05,2021-07-11, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2021,28,2021-07-12,2021-07-18, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2021,29,2021-07-19,2021-07-25, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2021,30,2021-07-26,2021-08-01, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2021,31,2021-08-02,2021-08-08, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2021,32,2021-08-09,2021-08-15, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2021,33,2021-08-16,2021-08-22, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2021,34,2021-08-23,2021-08-29, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2021,35,2021-08-30,2021-09-05, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2021,36,2021-09-06,2021-09-12, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2021,37,2021-09-13,2021-09-19, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2021,38,2021-09-20,2021-09-26, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2021,39,2021-09-27,2021-10-03, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2021,40,2021-10-04,2021-10-10, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2021,41,2021-10-11,2021-10-17, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2021,42,2021-10-18,2021-10-24, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2021,43,2021-10-25,2021-10-31, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2021,44,2021-11-01,2021-11-07, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2021,45,2021-11-08,2021-11-14, , , , , , , , , , , , , , ,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2021,46,2021-11-15,2021-11-21, , , , , , , , , , , , , , ,No Report
